Timestamp,Temperature,Humidity,CO2,Pressure
1441574599,24,63,195,1019.4
1441574902,24,63,194,1019.2
1441575206,24,63,194,1019.2
1441575511,24,63,201,1019.1
1441575815,24,63,204,1019.1
1441576114,24,63,201,1019.1
1441576415,24,63,197,1019.1
1441576715,24,63,196,1019.1
1441577015,24,63,196,1019.1
1441577315,24,63,194,1019.1
1441577619,24,63,200,1019.1
1441577924,24,63,197,1019.1
1441578228,24,63,210,1019.1
1441578529,24,63,192,1019.1
1441578829,24,63,199,1019.1
1441579130,24,63,196,1019.1
1441579434,24,64,194,1019.1
1441579737,24,63,199,1019.2
1441580037,24,64,200,1019.2
1441580338,24,64,190,1019.2
1441580638,23.9,64,191,1019.3
1441580943,23.9,64,199,1019.1
1441581246,23.9,64,193,1019.3
1441581551,23.9,64,191,1019.2
1441581854,23.8,64,199,1019.2
1441582155,23.9,64,194,1019.3
1441582455,23.8,64,195,1019.3
1441582756,23.8,64,194,1019.2
1441583056,23.8,64,198,1019.3
1441583357,23.9,64,190,1019.3
1441583661,23.8,64,191,1019.3
1441583961,23.9,64,186,1019.3
1441584265,23.8,64,187,1019.3
1441584569,23.8,64,194,1019.1
1441584873,23.8,64,191,1019
1441585178,23.8,64,189,1019
1441585482,23.8,64,192,1018.9
1441585786,23.9,64,192,1018.9
1441586090,23.8,64,192,1018.7
1441586392,23.9,63,195,1018.8
1441586692,23.9,63,197,1018.8
1441586996,23.9,63,192,1018.9
1441587300,23.8,63,185,1018.7
1441587604,23.9,63,188,1018.6
1441587908,23.8,63,186,1018.5
1441588208,23.9,63,189,1018.5
1441588508,23.8,63,192,1018.6
1441588808,23.9,63,188,1018.6
1441589113,23.8,63,192,1018.5
1441589418,23.9,63,191,1018.5
1441589722,23.9,63,193,1018.5
1441590026,23.9,63,196,1018.4
1441590326,23.9,63,188,1018.2
1441590629,23.9,63,191,1018.4
1441590934,23.9,63,188,1018.3
1441591238,23.9,63,197,1018.3
1441591538,23.9,63,189,1018.2
1441591842,23.9,63,194,1018.2
1441592146,23.9,63,195,1018.3
1441592447,23.9,63,185,1018.3
1441592751,23.9,63,184,1018.3
1441593056,23.9,63,190,1018.2
1441593356,23.9,63,198,1018.1
1441593659,23.9,63,185,1018.2
1441593964,23.9,63,188,1018.1
1441594268,23.9,63,196,1017.9
1441594568,23.9,63,188,1017.9
1441594868,23.9,63,193,1017.9
1441595168,23.8,63,187,1018
1441595472,23.9,63,191,1017.9
1441595776,23.8,63,192,1017.9
1441596081,23.9,63,188,1017.9
1441596381,23.8,63,196,1017.8
1441596684,23.8,63,189,1017.8
1441596988,23.8,63,191,1017.8
1441597292,23.8,63,193,1017.7
1441597596,23.8,63,192,1017.7
1441597900,23.8,63,198,1017.8
1441598200,23.8,63,193,1017.7
1441598504,23.8,63,186,1017.8
1441598808,23.8,63,187,1017.5
1441599112,23.8,63,190,1017.6
1441599417,23.8,63,194,1017.7
1441599717,23.8,63,196,1017.7
1441600017,23.8,63,195,1017.5
1441600317,23.8,63,186,1017.5
1441600621,23.8,63,192,1017.4
1441600925,23.8,63,183,1017.5
1441601230,23.8,63,196,1017.5
1441601533,23.8,63,192,1017.5
1441601833,23.7,63,197,1017.6
1441602137,23.8,63,198,1017.6
1441602441,23.7,63,195,1017.6
1441602745,23.8,63,194,1017.8
1441603049,23.7,63,197,1017.6
1441603350,23.7,63,203,1017.7
1441603654,23.7,63,198,1017.7
1441603958,23.7,63,200,1017.6
1441604258,23.7,63,185,1017.7
1441604562,23.7,63,199,1017.6
1441604866,23.7,63,190,1017.8
1441605171,23.7,63,198,1017.6
1441605475,23.7,63,203,1017.8
1441605778,23.7,63,197,1017.8
1441606082,23.7,63,199,1017.9
1441606382,23.7,63,193,1018
1441606682,23.7,63,199,1017.9
1441606982,23.7,63,197,1018.1
1441607286,23.7,63,201,1018.1
1441607590,23.7,63,194,1018.3
1441607895,23.7,63,198,1018
1441608199,23.7,63,193,1018.1
1441608503,23.6,63,202,1018.2
1441608803,23.7,63,199,1018.3
1441609104,23.7,63,200,1018.3
1441609407,23.7,63,198,1018.4
1441609707,23.6,63,199,1018.4
1441610011,23.7,63,199,1018.4
1441610316,23.6,63,197,1018.3
1441610620,23.6,63,196,1018.4
1441610923,23.6,63,199,1018.5
1441611228,23.6,63,203,1018.5
1441611532,23.6,63,197,1018.5
1441611836,23.7,63,197,1018.6
1441612140,23.7,63,203,1018.4
1441612444,23.7,63,197,1018.5
1441612748,23.7,63,193,1018.6
1441613052,23.7,63,202,1018.5
1441613353,23.7,63,197,1018.6
1441613657,23.8,63,199,1018.6
1441613957,23.8,63,187,1018.8
1441614261,23.8,63,194,1018.7
1441614565,23.8,63,202,1018.7
1441614865,23.8,63,200,1018.8
1441615166,23.8,64,198,1018.8
1441615470,23.8,64,194,1018.9
1441615770,23.8,64,193,1018.9
1441616073,23.8,64,205,1019
1441616373,23.8,64,199,1018.9
1441616676,23.8,64,197,1019
1441616976,23.8,64,197,1018.9
1441617276,23.8,64,201,1019
1441617580,23.8,64,192,1019
1441617883,23.8,63,204,1019
1441618187,23.8,63,194,1018.9
1441618488,23.8,63,200,1019
1441618791,23.8,63,195,1019.1
1441619092,23.8,63,202,1019
1441619395,23.8,63,199,1019
1441619699,23.8,63,198,1019
1441620003,23.8,63,194,1018.8
1441620306,23.8,63,194,1018.9
1441620610,23.8,63,201,1018.8
1441620913,23.8,63,196,1018.9
1441621217,23.7,63,192,1018.8
1441621522,23.8,63,190,1018.8
1441621826,23.7,63,193,1018.7
1441622128,23.8,63,197,1018.6
1441622433,23.7,63,191,1018.6
1441622734,23.7,63,201,1018.7
1441623038,23.7,63,197,1018.6
1441623342,23.7,63,194,1018.4
1441623646,23.7,63,200,1018.4
1441623950,23.8,63,200,1018.5
1441624250,23.7,63,195,1018.2
1441624553,23.7,63,201,1018.2
1441624857,23.7,63,193,1018.2
1441625161,23.7,63,195,1018.3
1441625461,23.7,63,195,1018.3
1441625766,23.7,63,191,1018.2
1441626066,23.7,63,188,1018
1441626369,23.7,62,191,1018
1441626673,23.7,63,179,1018.1
1441626975,23.7,63,194,1018.1
1441627275,23.7,63,195,1017.9
1441627579,23.7,62,195,1018.1
1441627879,23.7,62,190,1018
1441628184,23.7,63,192,1018
1441628488,23.7,63,189,1018
1441628792,23.7,62,192,1017.9
1441629092,23.7,63,190,1018
1441629393,23.7,63,189,1017.9
1441629694,23.7,63,193,1017.9
1441629998,23.8,63,187,1017.8
1441630298,23.7,63,185,1017.8
1441630598,23.8,63,194,1017.8
1441630898,23.7,63,192,1017.9
1441631199,23.8,63,188,1017.9
1441631499,23.8,63,194,1017.9
1441631803,23.8,63,187,1017.8
1441632103,23.8,63,196,1017.8
1441632408,23.7,62,195,1017.7
1441632708,23.7,63,200,1017.6
1441633007,23.7,63,203,1017.7
1441633307,23.6,63,213,1017.7
1441633607,23.7,63,224,1017.5
1441633908,23.6,63,222,1017.5
1441634213,23.7,63,209,1017.6
1441634513,23.6,63,214,1017.6
1441634814,23.6,63,197,1017.5
1441635114,23.6,63,191,1017.3
1441635418,23.6,63,201,1017.3
1441635719,23.6,63,203,1017.4
1441636019,23.6,63,194,1017.2
1441636320,23.6,63,185,1017.2
1441636619,23.6,63,186,1017.1
1441636920,23.6,63,180,1017.2
1441637224,23.6,63,179,1017.2
1441637529,23.5,63,185,1017.2
1441637829,23.6,64,196,1017.2
1441638133,23.5,64,198,1017.3
1441638437,23.5,64,212,1017.4
1441638737,23.5,64,209,1017.3
1441639041,23.6,64,228,1017.3
1441639341,23.7,64,209,1017.5
1441639641,23.7,64,211,1017.5
1441639941,23.7,64,196,1017.4
1441640245,23.7,64,213,1017.4
1441640545,23.7,64,204,1017.6
1441640847,23.8,64,222,1017.3
1441641147,23.7,64,223,1017.4
1441641447,23.7,64,223,1017.2
1441641747,23.7,64,215,1017.3
1441642050,23.8,64,206,1017.3
1441642351,23.8,64,204,1017.3
1441642651,23.8,64,210,1017.5
1441642951,23.8,64,235,1017.4
1441643252,23.8,64,236,1017.4
1441643552,23.8,64,220,1017.5
1441643852,23.8,64,222,1017.3
1441644157,23.8,64,210,1017.3
1441644461,23.8,64,197,1017.2
1441644761,23.8,64,206,1017.2
1441645064,23.9,64,202,1017.1
1441645364,23.9,64,193,1017.3
1441645665,23.9,63,198,1017.2
1441645966,23.9,63,184,1017.3
1441646266,23.9,63,188,1017.4
1441646570,23.9,63,184,1017.3
1441646873,23.9,63,191,1017.4
1441647174,23.9,63,192,1017.2
1441647478,23.9,63,191,1017.2
1441647779,23.9,63,195,1017.3
1441648079,23.9,63,193,1017.2
1441648383,23.9,63,205,1017.1
1441648687,23.9,63,207,1017.2
1441648987,23.9,63,210,1017.2
1441649292,23.9,63,216,1017.1
1441649596,23.9,62,204,1017.1
1441649896,23.9,62,210,1017.1
1441650196,23.8,62,204,1017.1
1441650496,23.9,62,202,1017.2
1441650796,23.8,62,209,1017.3
1441651096,23.8,62,202,1017.2
1441651400,23.8,62,223,1017.3
1441651705,23.9,62,214,1017.3
1441652009,23.8,62,224,1017.4
1441652312,23.9,62,229,1017.4
1441652613,23.8,62,237,1017.6
1441652913,23.8,62,235,1017.5
1441653214,23.8,62,243,1017.7
1441653518,23.8,62,244,1017.7
1441653818,23.8,62,246,1017.7
1441654123,23.8,62,250,1017.9
1441654423,23.8,62,234,1017.8
1441654723,23.8,62,251,1017.8
1441655024,23.8,62,241,1017.9
1441655324,23.8,62,238,1017.9
1441655624,23.8,62,236,1017.8
1441655925,23.8,62,234,1017.7
1441656225,23.7,62,238,1017.7
1441656525,23.7,62,232,1017.8
1441656826,23.7,63,234,1018
1441657126,23.7,63,231,1017.8
1441657426,23.7,63,235,1017.9
1441657731,23.7,63,240,1017.9
1441658031,23.7,63,233,1017.9
1441658336,23.7,63,229,1017.9
1441658636,23.7,63,233,1018
1441658935,23.7,63,229,1017.7
1441659236,23.7,63,235,1017.7
1441659536,23.7,63,228,1017.5
1441659836,23.7,63,223,1017.6
1441660137,23.7,63,230,1017.6
1441660442,23.6,63,224,1017.5
1441660741,23.6,62,210,1017.5
1441661041,23.4,62,191,1017.4
1441661345,23.3,62,183,1017.4
1441661645,23.1,63,177,1017.3
1441661949,23,63,187,1017.3
1441662250,22.9,63,182,1017.2
1441662554,22.9,63,200,1017.2
1441662854,22.9,63,208,1017.1
1441663154,23.1,63,229,1017.1
1441663454,23.1,63,244,1017
1441663755,23.2,63,249,1017.1
1441664055,23.3,63,268,1017
1441664355,23.3,63,288,1017
1441664655,23.3,63,318,1017
1441664956,23.4,63,329,1017.1
1441665256,23.4,63,350,1017.1
1441665560,23.4,63,373,1017.1
1441665861,23.4,63,376,1017
1441666161,23.5,63,398,1017.2
1441666461,23.5,63,424,1017.1
1441666766,23.5,63,424,1017.2
1441667070,23.5,63,451,1017
1441667374,23.5,63,467,1017.1
1441667678,23.5,63,484,1017
1441667979,23.5,64,500,1017.2
1441668280,23.5,64,524,1017.1
1441668580,23.5,64,532,1017
1441668880,23.5,64,545,1017
1441669181,23.5,64,571,1017
1441669485,23.5,64,593,1017
1441669789,23.5,64,595,1016.9
1441670089,23.5,64,604,1016.9
1441670393,23.6,64,620,1016.9
1441670694,23.6,64,641,1016.7
1441670997,23.6,64,642,1016.7
1441671298,23.6,64,657,1016.9
1441671602,23.6,64,675,1016.7
1441671902,23.6,64,664,1016.6
1441672202,23.6,64,694,1016.5
1441672503,23.6,64,716,1016.4
1441672805,23.6,64,713,1016.5
1441673106,23.6,65,722,1016.4
1441673407,23.6,65,732,1016.4
1441673707,23.6,65,738,1016.5
1441674007,23.6,65,747,1016.2
1441674307,23.6,65,755,1016.3
1441674611,23.6,65,784,1016.3
1441674911,23.6,65,788,1016.3
1441675212,23.6,65,800,1016.3
1441675512,23.6,65,794,1016.2
1441675812,23.6,65,798,1016.3
1441676112,23.6,65,809,1016.2
1441676413,23.6,65,811,1016.1
1441676717,23.6,65,800,1016.3
1441677021,23.6,65,819,1016.2
1441677321,23.6,65,812,1016.2
1441677622,23.6,65,826,1016.1
1441677926,23.6,65,818,1016.1
1441678226,23.6,65,826,1016.1
1441678526,23.6,65,834,1016.1
1441678827,23.6,65,834,1016.1
1441679127,23.5,65,827,1016
1441679431,23.5,65,838,1016.1
1441679731,23.5,65,848,1016
1441680032,23.6,65,837,1016.2
1441680332,23.6,65,840,1016.2
1441680637,23.6,65,842,1016.2
1441680941,23.6,65,862,1016.1
1441681241,23.6,65,850,1016
1441681541,23.6,65,849,1016.1
1441681841,23.6,65,846,1016
1441682141,23.6,65,854,1016
1441682443,23.6,65,862,1016.1
1441682743,23.6,65,863,1015.9
1441683044,23.6,65,857,1015.9
1441683348,23.6,65,859,1015.8
1441683652,23.6,65,850,1015.8
1441683952,23.6,65,851,1015.7
1441684253,23.6,65,843,1015.8
1441684553,23.6,66,862,1015.6
1441684853,23.6,66,851,1015.6
1441685154,23.6,66,851,1015.5
1441685454,23.6,66,858,1015.4
1441685754,23.6,66,869,1015.4
1441686056,23.6,65,862,1015.4
1441686356,23.6,66,863,1015.3
1441686659,23.6,66,870,1015.4
1441686960,23.6,66,856,1015.2
1441687261,23.6,66,860,1015.3
1441687562,23.6,66,871,1015.2
1441687865,23.6,66,858,1015.2
1441688166,23.6,66,870,1015.1
1441688465,23.6,66,876,1015.4
1441688770,23.6,66,868,1015.4
1441689074,23.6,66,875,1015.3
1441689375,23.6,66,877,1015.4
1441689679,23.6,66,886,1015.4
1441689979,23.6,66,885,1015.5
1441690279,23.6,65,882,1015.6
1441690579,23.6,66,880,1015.6
1441690880,23.6,66,889,1015.7
1441691184,23.6,66,867,1015.7
1441691483,23.6,65,876,1015.7
1441691783,23.6,65,855,1015.6
1441692084,23.5,65,838,1015.5
1441692384,23.5,65,801,1015.5
1441692683,23.5,65,783,1015.6
1441692987,23.5,66,783,1015.4
1441693292,23.5,66,774,1015.5
1441693596,23.5,67,745,1015.5
1441693900,23.6,67,760,1015.4
1441694200,23.5,64,484,1015.7
1441694504,23.3,63,336,1015.7
1441694809,23.1,62,282,1015.7
1441695114,22.9,62,248,1015.6
1441695414,22.8,61,219,1015.7
1441695717,22.7,61,202,1015.6
1441696018,22.6,61,204,1015.9
1441696318,22.5,61,206,1015.9
1441696619,22.5,61,194,1015.9
1441696920,22.5,60,192,1015.8
1441697224,22.5,60,186,1015.8
1441697524,22.5,59,191,1015.6
1441697828,22.5,58,188,1015.6
1441698128,22.5,58,190,1015.7
1441698429,22.6,57,189,1015.8
1441698730,22.6,56,180,1015.8
1441699030,22.6,56,180,1015.8
1441699329,22.7,56,189,1015.8
1441699633,22.7,55,176,1015.9
1441699933,22.8,55,183,1016
1441700234,22.8,54,187,1015.9
1441700539,22.9,54,190,1015.9
1441700840,22.9,53,183,1015.9
1441701140,23,53,187,1016
1441701441,23.1,53,179,1016.1
1441701745,23,52,183,1016.2
1441702049,23,53,192,1016.1
1441702353,23.1,53,213,1016
1441702654,23.2,53,254,1016.2
1441702958,23.3,53,265,1016.2
1441703258,23.3,53,257,1016.3
1441703561,23.4,53,252,1016.4
1441703862,23.4,52,249,1016.4
1441704167,23.5,53,262,1016.3
1441704471,23.5,53,270,1016.4
1441704774,23.5,53,266,1016.3
1441705078,23.5,53,258,1016.3
1441705379,23.6,53,261,1016.2
1441705679,23.6,53,273,1016.4
1441705983,23.6,53,269,1016.2
1441706284,23.6,53,261,1016.3
1441706583,23.6,54,270,1016.2
1441706887,23.6,54,261,1016.1
1441707188,23.6,54,267,1016.3
1441707488,23.6,54,246,1016.1
1441707793,23.7,54,247,1016
1441708093,23.6,54,263,1016
1441708393,23.7,54,258,1015.8
1441708697,23.7,54,268,1015.9
1441708997,23.7,54,274,1015.7
1441709301,23.6,54,282,1015.8
1441709605,23.7,54,285,1015.6
1441709905,23.6,54,289,1015.5
1441710205,23.7,55,324,1015.5
1441710505,23.7,55,377,1015.5
1441710809,23.7,54,345,1015.4
1441711109,23.7,55,353,1015.2
1441711414,23.8,55,405,1015.3
1441711714,23.8,55,396,1015.3
1441712019,23.9,55,414,1015.2
1441712320,23.8,55,404,1015.3
1441712619,23.9,55,413,1015.1
1441712920,23.9,55,408,1015
1441713221,23.9,55,417,1015.1
1441713522,23.9,56,485,1015.2
1441713825,24,56,496,1015
1441714125,23.9,56,485,1015
1441714426,24,56,462,1015.1
1441714726,23.9,56,485,1015
1441715030,24,56,522,1015.1
1441715330,24,56,557,1015
1441715631,24.1,57,548,1015
1441715935,24,56,544,1015.1
1441716238,24,57,511,1015
1441716538,24,57,521,1015
1441716842,24.1,57,540,1015
1441717146,24.1,57,573,1014.9
1441717451,24.1,57,582,1014.9
1441717751,24.1,57,594,1015
1441718052,24.2,57,614,1015
1441718356,24.2,57,579,1014.9
1441718659,24.2,58,590,1014.9
1441718963,24.2,58,613,1014.7
1441719268,24.2,58,586,1014.8
1441719572,24.2,58,581,1014.7
1441719872,24.2,58,588,1014.7
1441720172,24.2,58,588,1014.7
1441720476,24.3,58,608,1014.6
1441720777,24.2,58,579,1014.7
1441721080,24.3,58,581,1014.6
1441721384,24.3,58,596,1014.5
1441721688,24.3,58,578,1014.5
1441721988,24.3,59,596,1014.5
1441722293,24.3,59,577,1014.6
1441722597,24.3,59,587,1014.6
1441722900,24.4,59,590,1014.5
1441723201,24.4,59,601,1014.4
1441723504,24.4,59,606,1014.5
1441723808,24.4,59,600,1014.4
1441724112,24.4,59,612,1014.4
1441724416,24.4,59,600,1014.4
1441724721,24.4,59,579,1014.4
1441725025,24.4,59,586,1014.4
1441725327,24.4,59,593,1014.3
1441725628,24.4,59,570,1014.2
1441725932,24.4,59,594,1014.4
1441726232,24.4,59,582,1014.3
1441726536,24.4,59,615,1014.2
1441726840,24.4,60,603,1014.3
1441727140,24.4,60,600,1014.3
1441727444,24.4,60,649,1014.4
1441727748,24.5,60,631,1014.3
1441728052,24.5,60,640,1014.2
1441728356,24.5,60,698,1014.4
1441728660,24.5,60,719,1014.2
1441728963,24.6,60,708,1014.3
1441729267,24.6,60,738,1014.4
1441729572,24.6,60,774,1014.4
1441729872,24.7,60,776,1014.3
1441730176,24.7,60,764,1014.4
1441730480,24.7,60,779,1014.4
1441730781,24.8,60,729,1014.3
1441731085,24.7,60,675,1014.2
1441731389,24.7,60,663,1014.1
1441731693,24.8,60,737,1014.2
1441731996,24.8,60,765,1014.2
1441732299,24.8,60,767,1014.2
1441732603,24.8,60,786,1014.2
1441732906,24.7,60,759,1014.3
1441733210,24.7,60,755,1014.1
1441733514,24.7,60,753,1014
1441733817,24.7,60,730,1014.1
1441734121,24.7,60,741,1014
1441734424,24.7,60,737,1013.9
1441734727,24.7,60,730,1013.9
1441735031,24.7,60,718,1014
1441735334,24.7,60,751,1013.9
1441735637,24.7,60,749,1014.1
1441735940,24.7,60,734,1014
1441736243,24.7,60,755,1014
1441736546,24.7,60,751,1013.9
1441736849,24.7,60,760,1014.1
1441737152,24.6,60,777,1014
1441737457,24.7,60,778,1014.1
1441737760,24.6,60,787,1014.1
1441738065,24.7,60,774,1014.3
1441738368,24.6,60,760,1014.4
1441738672,24.7,60,798,1014.5
1441738975,24.6,60,800,1014.5
1441739278,24.7,60,826,1014.5
1441739581,24.6,60,827,1014.6
1441739884,24.6,60,833,1014.8
1441740187,24.7,61,869,1015
1441740492,24.7,61,871,1014.9
1441740795,24.7,61,883,1015
1441741098,24.7,61,891,1015
1441741398,24.7,61,872,1015
1441741702,24.7,60,835,1015
1441742006,24.6,60,804,1015.1
1441742308,24.6,60,797,1015.1
1441742612,24.6,60,775,1015.2
1441742915,24.4,58,414,1015.2
1441743219,24.1,58,293,1015.2
1441743522,24,58,240,1015.2
1441743826,23.8,59,208,1015.2
1441744129,23.6,59,195,1015.1
1441744433,23.5,59,190,1015
1441744736,23.4,59,184,1015
1441745039,23.3,59,180,1014.9
1441745342,23.3,59,186,1014.8
1441745646,23.2,60,184,1015
1441745950,23.1,60,181,1015
1441746253,23.1,60,186,1014.8
1441746555,23,60,184,1014.9
1441746858,23,60,188,1015
1441747161,23,60,190,1015
1441747465,22.9,60,188,1014.8
1441747769,22.9,60,211,1014.9
1441748072,22.9,61,212,1014.7
1441748374,23,61,292,1014.9
1441748678,23.2,61,318,1014.8
1441748982,23.3,61,372,1014.8
1441749286,23.4,61,398,1014.7
1441749589,23.5,61,439,1014.8
1441749893,23.6,61,441,1014.7
1441750196,23.7,61,458,1014.8
1441750499,23.7,61,479,1014.9
1441750803,23.8,61,489,1014.9
1441751106,23.8,61,496,1014.8
1441751409,23.8,61,499,1014.8
1441751713,23.9,61,510,1014.8
1441752016,23.9,61,506,1014.7
1441752319,23.9,61,530,1014.6
1441752621,24,61,578,1014.5
1441752925,24,60,471,1014.6
1441753229,24,60,474,1014.6
1441753533,24,60,488,1014.5
1441753836,24.1,60,500,1014.5
1441754140,24.1,60,500,1014.5
1441754441,24.1,60,502,1014.5
1441754745,24.1,60,521,1014.3
1441755049,24.1,60,542,1014.5
1441755352,24.1,61,569,1014.3
1441755655,24.1,60,562,1014.2
1441755958,24.1,61,581,1014.2
1441756263,24.1,61,577,1014.2
1441756566,24.1,61,608,1014.1
1441756869,24.1,61,588,1014.3
1441757173,24.1,61,558,1014.1
1441757477,24,61,537,1014
1441757780,24,61,556,1014
1441758082,24,61,548,1013.9
1441758385,24,61,556,1013.9
1441758688,24,61,557,1013.8
1441758992,23.9,61,548,1013.8
1441759296,23.9,61,558,1013.7
1441759599,23.9,61,543,1013.8
1441759903,23.9,61,549,1013.7
1441760207,23.9,61,571,1013.5
1441760510,23.9,61,566,1013.6
1441760813,23.9,61,572,1013.5
1441761117,23.9,61,563,1013.4
1441761421,23.8,61,575,1013.7
1441761723,23.8,61,582,1013.4
1441762027,23.8,61,578,1013.3
1441762328,23.8,61,585,1013.4
1441762630,23.8,61,590,1013.2
1441762932,23.8,61,592,1013.3
1441763235,23.8,61,591,1013.2
1441763539,23.8,61,597,1013.3
1441763842,23.8,61,607,1013.1
1441764145,23.8,61,597,1013.1
1441764449,23.8,61,603,1013.1
1441764752,23.8,61,617,1013
1441765055,23.7,61,616,1013
1441765360,23.8,61,629,1012.9
1441765663,23.7,61,617,1013.1
1441765967,23.8,61,633,1013.1
1441766271,23.7,61,648,1013
1441766574,23.7,61,646,1013
1441766877,23.7,61,639,1013
1441767180,23.7,61,637,1012.9
1441767484,23.7,61,648,1012.9
1441767788,23.7,61,647,1012.9
1441768092,23.7,61,639,1012.9
1441768395,23.7,61,666,1012.7
1441768699,23.7,61,670,1012.7
1441769002,23.7,61,659,1012.8
1441769306,23.7,61,662,1012.7
1441769609,23.7,61,676,1012.7
1441769913,23.7,61,681,1012.8
1441770217,23.7,61,677,1012.8
1441770520,23.7,61,686,1012.8
1441770823,23.7,61,692,1012.8
1441771126,23.7,61,687,1012.9
1441771430,23.7,61,690,1012.7
1441771734,23.7,61,687,1012.8
1441772038,23.7,61,695,1013
1441772342,23.6,61,700,1013
1441772644,23.6,61,687,1013
1441772947,23.6,61,690,1012.9
1441773251,23.6,61,696,1013.1
1441773554,23.6,61,707,1012.9
1441773857,23.6,61,705,1013
1441774161,23.6,61,707,1013.1
1441774464,23.6,61,709,1013.2
1441774768,23.6,61,714,1013.2
1441775072,23.6,61,717,1013.1
1441775375,23.6,61,725,1013.2
1441775679,23.6,61,727,1013.3
1441775982,23.6,61,729,1013.4
1441776286,23.6,61,722,1013.4
1441776590,23.6,61,721,1013.3
1441776893,23.6,61,743,1013.4
1441777196,23.6,61,724,1013.5
1441777499,23.6,61,747,1013.6
1441777803,23.6,61,738,1013.5
1441778107,23.6,61,716,1013.6
1441778410,23.5,61,720,1013.6
1441778713,23.5,61,721,1013.6
1441779017,23.5,61,730,1013.6
1441779320,23.6,61,746,1013.7
1441779624,23.5,62,762,1013.6
1441779926,23.6,62,779,1013.7
1441780230,23.6,62,792,1013.7
1441780534,23.6,62,790,1013.7
1441780837,23.6,62,793,1013.7
1441781141,23.6,62,788,1013.7
1441781445,23.6,62,833,1013.6
1441781748,23.7,62,862,1013.7
1441782051,23.7,62,892,1013.6
1441782354,23.7,62,912,1013.7
1441782658,23.7,61,619,1013.7
1441782962,23.5,60,469,1013.5
1441783265,23.4,60,356,1013.5
1441783568,23.3,60,302,1013.5
1441783869,23.2,60,259,1013.6
1441784172,23.2,60,245,1013.6
1441784475,23.1,60,247,1013.7
1441784778,23.1,60,238,1013.6
1441785082,23,60,228,1013.5
1441785386,23.1,60,235,1013.5
1441785689,23.1,60,235,1013.6
1441785993,23.1,61,296,1013.7
1441786297,23.1,61,324,1013.7
1441786600,23.1,60,321,1013.7
1441786904,23.1,60,312,1013.8
1441787207,23.1,61,308,1013.8
1441787510,23.1,61,303,1013.9
1441787810,23.1,61,295,1013.9
1441788114,23.2,61,317,1013.8
1441788418,23.2,60,335,1014
1441788721,23.2,60,344,1013.9
1441789025,23.3,60,397,1013.9
1441789328,23.3,59,364,1013.9
1441789632,23.4,59,328,1013.9
1441789935,23.5,58,351,1014
1441790239,23.5,57,276,1014
1441790539,23.5,57,270,1014.1
1441790843,23.6,57,258,1014
1441791147,23.6,56,259,1014.1
1441791450,23.6,56,261,1014
1441791754,23.7,55,256,1013.9
1441792058,23.7,55,268,1013.7
1441792362,23.7,54,251,1013.8
1441792666,23.7,54,221,1013.8
1441792966,23.7,54,200,1013.8
1441793270,23.7,54,192,1013.6
1441793574,23.7,54,198,1013.6
1441793878,23.7,53,218,1013.7
1441794182,23.7,53,207,1013.6
1441794485,23.7,53,205,1013.6
1441794788,23.7,53,227,1013.5
1441795092,23.8,53,250,1013.7
1441795396,23.8,53,246,1013.4
1441795699,23.8,52,247,1013.4
1441796003,23.8,52,220,1013.5
1441796306,23.8,52,227,1013.4
1441796609,23.8,52,235,1013.3
1441796912,23.9,52,290,1013.4
1441797215,23.9,52,288,1013.4
1441797518,23.9,52,288,1013.3
1441797822,23.9,52,237,1013.2
1441798126,23.9,52,214,1013.2
1441798429,23.9,52,203,1013.2
1441798733,23.9,52,215,1013.2
1441799037,23.9,52,219,1013.3
1441799340,24,53,232,1013.3
1441799643,24,53,240,1013.3
1441799948,24,54,231,1013.3
1441800251,24,54,225,1013.5
1441800554,24,54,218,1013.4
1441800857,24,54,255,1013.6
1441801161,24.1,54,258,1013.5
1441801464,24.1,55,246,1013.5
1441801768,24.1,55,241,1013.5
1441802071,24.1,56,247,1013.4
1441802374,24.1,56,240,1013.5
1441802677,24.1,57,234,1013.4
1441802980,24.1,57,239,1013.4
1441803284,24.1,57,244,1013.4
1441803585,24.2,57,233,1013.4
1441803889,24.2,57,235,1013.4
1441804192,24.2,57,254,1013.4
1441804496,24.2,57,243,1013.3
1441804799,24.2,57,242,1013.3
1441805103,24.2,58,238,1013.1
1441805406,24.3,58,237,1013.2
1441805710,24.2,58,226,1013
1441806013,24.3,58,243,1013.1
1441806317,24.3,58,245,1013.2
1441806620,24.3,58,249,1012.9
1441806925,24.3,58,246,1012.9
1441807228,24.3,58,243,1013
1441807532,24.3,58,241,1012.8
1441807835,24.4,58,243,1012.9
1441808139,24.4,58,240,1012.8
1441808443,24.4,58,235,1012.8
1441808747,24.4,58,227,1012.7
1441809050,24.4,58,226,1012.8
1441809354,24.4,58,228,1012.7
1441809657,24.4,57,230,1012.8
1441809961,24.4,58,218,1012.7
1441810265,24.4,58,227,1012.6
1441810569,24.4,58,231,1012.7
1441810873,24.4,58,244,1012.5
1441811176,24.4,57,224,1012.7
1441811480,24.5,58,226,1012.3
1441811783,24.4,58,235,1012.4
1441812088,24.4,58,255,1012.4
1441812392,24.4,58,266,1012.4
1441812695,24.4,58,291,1012.3
1441812999,24.4,58,290,1012.4
1441813302,24.4,58,292,1012.3
1441813607,24.4,59,327,1012.3
1441813909,24.5,59,349,1012.3
